"ORF","baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast","DE","SGD","DESCRIPTION"
"YHL046C",701.086210773109,-1.23869343764842,0.142760416221976,2.92858884412014e-19,3.37081109398819e-18,"YHL046C","CRISPY.ATG_vs_WT","down-regulated","S000001038","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expression is induced after ethanol shock; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively"
"YHL047C",1501.34188001876,1.45104997132183,0.0707378466677451,1.2828889086546e-94,2.45653788296619e-92,"YHL047C","CRISPY.ATG_vs_WT","up-regulated","S000001039","Transporter; member of the ARN family of transporters that specifically recognize siderophore-iron chelates; responsible for uptake of iron bound to the siderophore triacetylfusarinine C"
"YHR007C",18099.1068569875,-1.61186056370555,0.0388972773826423,0,0,"YHR007C","KAN_vs_WT","down-regulated","S000001049","Lanosterol 14-alpha-demethylase; catalyzes C-14 demethylation of lanosterol to form 4,4''-dimethyl cholesta-8,14,24-triene-3-beta-ol in ergosterol biosynthesis pathway; transcriptionally down-regulated when ergosterol is in excess; member of cytochrome P450 family; associated and coordinately regulated with the P450 reductase Ncp1p; human CYP51A1 functionally complements the lethality of the erg11 null mutation"
"YHR030C",3246.79527918204,1.03482889543246,0.0522363146009957,2.83814713348207e-88,2.16075322126183e-86,"YHR030C","KAN_vs_WT","up-regulated","S000001072","Serine/threonine MAP kinase; coordinates expression of all 19S regulatory particle assembly-chaperones (RACs) to control proteasome abundance; involved in regulating maintenance of cell wall integrity, cell cycle progression, nuclear mRNA retention in heat shock, septum assembly; required for mitophagy, pexophagy; affects recruitment of mitochondria to phagophore assembly site; plays role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway"
"YHR042W",8510.31936059013,-1.25710767876969,0.0701724714350299,8.189806443408e-73,4.62065954606206e-71,"YHR042W","KAN_vs_WT","down-regulated","S000001084","NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p"
"YHR052W",948.705445351777,-1.25417773304901,0.0921621142337083,3.7112039526642e-43,1.05635575571554e-41,"YHR052W","KAN_vs_WT","down-regulated","S000001094","Essential protein that interacts with proteasome components; has a potential role in proteasome substrate specificity; also copurifies with 66S pre-ribosomal particles"
"YHR066W",552.977923101861,-1.28645374627178,0.134724435402569,1.11576631144544e-22,1.60604267016486e-21,"YHR066W","KAN_vs_WT","down-regulated","S000001108","Constituent of 66S pre-ribosomal particles; required for ribosomal large subunit maturation; functionally redundant with Ssf2p; member of the Brix family; SSF1 has a paralog, SSF2, that arose from the whole genome duplication"
"YHR088W",546.650530450592,-1.47190460997665,0.101127821482057,4.55302164612345e-49,1.50631119276723e-47,"YHR088W","KAN_vs_WT","down-regulated","S000001130","Protein involved in assembly and export of the large ribosomal subunit; nucleolar protein; constituent of 66S pre-ribosomal particles; contains a sigma(70)-like motif, which is thought to bind RNA"
"YHR096C",1410.62558599362,1.18384481221895,0.0680817706388937,8.75363761336524e-69,6.35795816998333e-67,"YHR096C","CRISPY.ATG_vs_WT","up-regulated","S000001138","Hexose transporter with moderate affinity for glucose; induced in the presence of non-fermentable carbon sources, induced by a decrease in growth rate, contains an extended N-terminal domain relative to other HXTs; HXT5 has a paralog, HXT3, that arose from the whole genome duplication"
"YHR128W",1245.11861617831,-1.06021335411175,0.0755224462982651,9.65106820245418e-46,2.96044174618e-44,"YHR128W","KAN_vs_WT","down-regulated","S000001170","Uracil phosphoribosyltransferase; synthesizes UMP from uracil; involved in the pyrimidine salvage pathway"
"YHR137W",60.2188726141597,1.23542201628433,0.286088848863926,1.23262700523578e-06,5.95032089082113e-06,"YHR137W","KAN_vs_WT","up-regulated","S000001179","Aromatic aminotransferase II; catalyzes the first step of tryptophan, phenylalanine, and tyrosine catabolism"
"YHR138C",3503.22733758236,1.00848499248302,0.0710091287688364,8.93523571757839e-47,2.97167128944094e-45,"YHR138C","CRISPY.ATG_vs_WT","up-regulated","S000001180","Protein of unknown function; similar to Pbi2p; double null mutant lacking Pbi2p and Yhr138cp exhibits highly fragmented vacuoles; protein abundance increases in response to DNA replication stress"
"YHR139C",507.157199011316,1.12938472385612,0.11345325911034,2.04061579827035e-24,3.01982464385722e-23,"YHR139C","CRISPY.ATG_vs_WT","up-regulated","S000001181","Protein required for spore wall maturation; expressed during sporulation; may be a component of the spore wall; expression also induced in cells treated with the mycotoxin patulin; SPS100 has a paralog, YGP1, that arose from the whole genome duplication"
"YHR142W",1000.74639096091,1.02083463028005,0.0924312436605113,2.5929613992659e-29,4.92039732191028e-28,"YHR142W","KAN_vs_WT","up-regulated","S000001184","Protein of unknown function; may be involved in chitin biosynthesis by regulation of Chs3p export from the ER; relocalizes from bud neck to ER upon DNA replication stress"
"YHR143W",1316.59398123995,-1.13804626817289,0.0940282854632448,9.70097596325278e-35,2.19714935884568e-33,"YHR143W","KAN_vs_WT","down-regulated","S000001186","Daughter cell-specific secreted protein with similarity to glucanases; degrades cell wall from the daughter side causing daughter to separate from mother; expression is repressed by cAMP"
"YHR170W",2995.52905705992,-1.08903057654888,0.0561167795583544,5.55839406853603e-85,3.77671958269668e-83,"YHR170W","KAN_vs_WT","down-regulated","S000001213","Protein involved in nuclear export of the large ribosomal subunit; acts as a Crm1p-dependent adapter protein for export of nascent ribosomal subunits through the nuclear pore complex"
"YHR197W",736.317737355925,-1.65266865380784,0.0852412180851335,6.76580411866314e-85,4.50032802377183e-83,"YHR197W","KAN_vs_WT","down-regulated","S000001240","Component of the Rix1 complex and possibly pre-replicative complexes; required for processing of ITS2 sequences from 35S pre-rRNA; component of the pre-60S ribosomal particle with the dynein-related AAA-type ATPase Mdn1p; required for pre-replicative complex (pre-RC) formation and maintenance during DNA replication licensing; relocalizes to the cytosol in response to hypoxia; essential gene"
"YHR216W",3762.70196722836,-1.13113046259121,0.0702564727929843,2.44670956613542e-59,1.00394530833829e-57,"YHR216W","KAN_vs_WT","down-regulated","S000001259","Inosine monophosphate dehydrogenase; catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitation; IMD2 has a paralog, YAR073W/YAR075W, that arose from a segmental duplication"
"YIL011W",4261.38572657387,-1.18529192025741,0.0889776789045765,1.51494116028758e-41,4.21714237526751e-40,"YIL011W","KAN_vs_WT","down-regulated","S000001273","Cell wall mannoprotein; member of Srp1p/Tip1p family of serine-alanine-rich proteins; expressed under anaerobic conditions and required for anaerobic growth; TIR3 has a paralog, TIR2, that arose from the whole genome duplication"
"YIL013C",3112.30518873018,-1.09677654828606,0.0597535814133517,3.09250272339932e-76,1.80940043603336e-74,"YIL013C","KAN_vs_WT","down-regulated","S000001275","ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog, AUS1, that arose from the whole genome duplication"
"YIL018W",18367.1215072888,-1.08779978562775,0.0664440042963925,2.95219306258316e-61,1.68062233896063e-59,"YIL018W","CRISPY.ATG_vs_WT","down-regulated","S000001280","Ribosomal 60S subunit protein L2B; homologous to mammalian ribosomal protein L2 and bacterial L2; RPL2B has a paralog, RPL2A, that arose from the whole genome duplication; expression is upregulated at low temperatures"
"YIL057C",160.595106936376,1.64217918421812,0.158484730187427,2.88331178314267e-26,4.76954114075355e-25,"YIL057C","KAN_vs_WT","up-regulated","S000001319","Protein of unknown function; involved in energy metabolism under respiratory conditions; expression induced under carbon limitation and repressed under high glucose; RGI2 has a paralog, RGI1, that arose from the whole genome duplication"
"YIL066C",920.507149024444,-1.02453914948592,0.0814865513347544,3.45185895414874e-37,8.58751839813617e-36,"YIL066C","KAN_vs_WT","down-regulated","S000001328","Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis, regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog, RNR1, that arose from the whole genome duplication"
"YIL069C",6663.75833287872,-1.02438616918371,0.0523460500032561,2.39491496110461e-86,3.4394244634591e-84,"YIL069C","CRISPY.ATG_vs_WT","down-regulated","S000001331","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24, no bacterial homolog; RPS24B has a paralog, RPS24A, that arose from the whole genome duplication"
"YIL116W",2173.56648595031,1.14216485865907,0.0645308459274674,4.30529121228192e-71,2.26709459753412e-69,"YIL116W","KAN_vs_WT","up-regulated","S000001378","Histidinol-phosphate aminotransferase; catalyzes the seventh step in histidine biosynthesis; responsive to general control of amino acid biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts"
"YIL117C",1189.3189541055,2.34865186285425,0.104962918721053,3.81860367248235e-112,4.73132482478745e-110,"YIL117C","KAN_vs_WT","up-regulated","S000001379","Pheromone-regulated protein, predicted to have 1 transmembrane segment; induced during cell integrity signaling; PRM5 has a paralog, YNL058C, that arose from the whole genome duplication"
"YIL127C",428.258485868628,-1.34433853788416,0.10925176036911,7.34276322129192e-36,1.74432033065202e-34,"YIL127C","KAN_vs_WT","down-regulated","S000001389","Putative protein of unknown function; identified in a screen for mutants with decreased levels of rDNA transcription; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis"
"YIL136W",5286.30234320689,1.26697760274107,0.225173717253087,1.22386690966341e-09,7.29478963969156e-09,"YIL136W","CRISPY.ATG_vs_WT","up-regulated","S000001398","Mitochondrial outer membrane protein of unknown function; major constituent of the outer membrane, extending into the intermembrane space; interacts with porin (Por1p) and with Om14p; imported via the presequence pathway involving the TOM and TIM23 complexes, then assembled in the outer membrane by Mim1p; protein abundance increases in response to DNA replication stress"
"YIL140W",972.137411385853,1.05638681245874,0.0999968113049046,4.64320376232614e-27,7.95132915288317e-26,"YIL140W","KAN_vs_WT","up-regulated","S000001402","Integral plasma membrane protein; required for axial budding in haploid cells; localizes to the incipient bud site and bud neck; glycosylated by Pmt4p; potential Cdc28p substrate"
"YIL148W",10606.5956374714,-1.04700131695822,0.049450245662985,3.05574642778056e-100,7.42663910659436e-98,"YIL148W","CRISPY.ATG_vs_WT","down-regulated","S000001410","Ubiquitin-ribosomal 60S subunit protein L40A fusion protein; cleaved to yield ubiquitin and ribosomal protein L40A; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes; homologous to mammalian ribosomal protein L40, no bacterial homolog; RPL40A has a paralog, RPL40B, that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"
"YIL162W",1884.50286763498,1.41342197822199,0.0694992072989551,5.38736206563951e-93,4.53903211903681e-91,"YIL162W","KAN_vs_WT","up-regulated","S000001424","Invertase; sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively"
"YIR038C",2754.44591546639,-1.08954312218056,0.0611217757574726,4.89208231943165e-72,2.64214257918706e-70,"YIR038C","KAN_vs_WT","down-regulated","S000001477","ER associated glutathione S-transferase; capable of homodimerization; glutathione transferase for Yvc1p vacuolar cation channel; expression induced during the diauxic shift and throughout stationary phase; functional overlap with Gtt2p, Grx1p, and Grx2p"
