"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","min_peps","min_prob","min_crap_expt","GO"
"MF","GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",0.21,0.0758178985632681,1.35758112141466e-05,0.000380122713996105,0.000259012187638324,"YJR121W/YBR039W/YDL100C/YHR005C/YGL201C/YLR188W/YLR106C/YJR072C/YBR025C/YPL058C/YOR117W/YDR190C/YBR080C/YOR165W/YEL031W/YJR045C/YML085C/YFL037W/YDL185W/YBR127C/YLR447C",21,1,80,9,"MF_hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
"BP","GO:0055085","transmembrane transport",0.2,0.0792746113989637,8.62979577883045e-05,0.010905904415497,0.00915212552333861,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YDL022W/YGR191W/YLR188W/YPL058C/YNR013C/YLR378C/YEL031W/YJR045C/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YMR241W/YPR058W",20,1,80,9,"BP_transmembrane transport"
"MF","GO:0005215","transporter activity",0.19,0.0739137960879349,0.000104248592178336,0.00116422645249969,0.000793293400434471,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YLR347C/YLR188W/YPL058C/YNR013C/YLR378C/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YMR241W/YPR058W",19,1,80,9,"MF_transporter activity"
"MF","GO:0022857","transmembrane transporter activity",0.18,0.0612774796607236,2.8589276581895e-05,0.000492615227257268,0.000335663571204436,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YLR188W/YPL058C/YNR013C/YLR378C/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YMR241W/YPR058W",18,1,80,9,"MF_transmembrane transporter activity"
"MF","GO:0016887","ATPase activity",0.17,0.0514107668339969,1.05888916832631e-05,0.000380122713996105,0.000259012187638324,"YJR121W/YBR039W/YDL100C/YGL201C/YLR188W/YLR106C/YJR072C/YBR025C/YPL058C/YOR117W/YDR190C/YBR080C/YEL031W/YJR045C/YDL185W/YBR127C/YLR447C",17,1,80,9,"MF_ATPase activity"
"BP","GO:0019637","organophosphate metabolic process",0.17,0.0768566493955095,0.00142272693906085,0.0426243574883453,0.0357699329851698,"YLR153C/YGL234W/YJR121W/YBR039W/YHR190W/YPL110C/YDL022W/YLR347C/YML120C/YCR012W/YKL181W/YOL061W/YJL026W/YML072C/YDL185W/YBR127C/YKL126W",17,1,80,9,"BP_organophosphate metabolic process"
"BP","GO:0055086","nucleobase-containing small molecule metabolic process",0.16,0.0518134715025907,4.63139986685252e-05,0.00810705517369659,0.00680335933156276,"YLR153C/YGL234W/YJR121W/YBR039W/YJR109C/YDL022W/YML120C/YCR012W/YKL181W/YOL061W/YDL055C/YDL103C/YJL026W/YOR184W/YDL185W/YBR127C",16,1,80,9,"BP_nucleobase-containing small molecule metabolic process"
"CC","GO:0098796","membrane protein complex",0.16,0.0574534161490683,0.000158435928299047,0.00808023234325141,0.00742147243085011,"YJR121W/YBR039W/YGL206C/YLR342W/YER145C/YHR108W/YHR005C/YMR296C/YDR062W/YBL050W/YPR181C/YLR378C/YJR045C/YDL185W/YBR127C/YLR447C",16,1,80,9,"CC_membrane protein complex"
"BP","GO:0006811","ion transport",0.16,0.0647668393782383,0.000614475608888735,0.0388271775366569,0.0325833776818632,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YMR241W/YPR058W/YKL126W",16,1,80,9,"BP_ion transport"
"BP","GO:1901135","carbohydrate derivative metabolic process",0.16,0.066839378238342,0.000865751456818006,0.0416797487068097,0.0349772267767074,"YLR153C/YGL234W/YJR121W/YBR039W/YDR099W/YDL022W/YJL186W/YML120C/YCR012W/YKL181W/YOL061W/YDL055C/YDL103C/YJL026W/YDL185W/YBR127C",16,1,80,9,"BP_carbohydrate derivative metabolic process"
"BP","GO:0050790","regulation of catalytic activity",0.16,0.0682210708117444,0.00107827400243842,0.0426243574883453,0.0357699329851698,"YCR093W/YOR260W/YGL195W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YGR233C/YMR235C/YBL050W/YJR045C/YPL106C/YKL010C/YKL126W/YDR002W",16,1,80,9,"BP_regulation of catalytic activity"
"BP","GO:0065009","regulation of molecular function",0.16,0.0721934369602763,0.00195245212618332,0.0426243574883453,0.0357699329851698,"YCR093W/YOR260W/YGL195W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YGR233C/YMR235C/YBL050W/YJR045C/YPL106C/YKL010C/YKL126W/YDR002W",16,1,80,9,"BP_regulation of molecular function"
"MF","GO:0015075","ion transmembrane transporter activity",0.15,0.0463908603081184,4.84426053927876e-05,0.000723409573865628,0.000492924756628365,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YMR241W/YPR058W",15,1,80,9,"MF_ion transmembrane transporter activity"
"MF","GO:0098772","molecular function regulator",0.15,0.055045871559633,0.000328908702491897,0.00320328475470369,0.00218268933003776,"YCR093W/YOR260W/YGL195W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YGR233C/YMR235C/YBL050W/YPR181C/YJR045C/YPL106C/YDR002W",15,1,80,9,"MF_molecular function regulator"
"BP","GO:0034220","ion transmembrane transport",0.15,0.0421416234887737,1.56209325537594e-05,0.00424832413973037,0.00356515097779445,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YMR241W/YPR058W",15,1,80,9,"BP_ion transmembrane transport"
"BP","GO:0044283","small molecule biosynthetic process",0.15,0.0675302245250432,0.00267228102739611,0.0465806227361633,0.0390899910722553,"YGL148W/YJR109C/YGR175C/YLR056W/YMR015C/YHR190W/YKL182W/YOR136W/YER086W/YMR108W/YGL055W/YCR012W/YER023W/YOR184W/YGL026C",15,1,80,9,"BP_small molecule biosynthetic process"
"MF","GO:0015318","inorganic molecular entity transmembrane transporter activity",0.14,0.0434481564826034,9.2131154689947e-05,0.00114652103614156,0.000781229089476159,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YDL185W/YBR127C/YLR447C/YMR241W/YPR058W",14,1,80,9,"MF_inorganic molecular entity transmembrane transporter activity"
"BP","GO:0006812","cation transport",0.14,0.0343696027633851,6.62845806973648e-06,0.00335068555425179,0.00281186168642505,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YPR058W",14,1,80,9,"BP_cation transport"
"MF","GO:0008324","cation transmembrane transporter activity",0.13,0.0323697420806647,1.69912165530785e-05,0.000388780043205728,0.000264911213650519,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YPR058W",13,1,80,9,"MF_cation transmembrane transporter activity"
"MF","GO:0022804","active transmembrane transporter activity",0.12,0.028388436904968,2.20579748653322e-05,0.000411748864152869,0.000280561961006419,"YJR121W/YBR039W/YLR188W/YPL058C/YNR013C/YLR378C/YEL031W/YPR156C/YDL185W/YBR127C/YLR447C/YMR241W",12,1,80,9,"MF_active transmembrane transporter activity"
"BP","GO:0098655","cation transmembrane transport",0.12,0.0276338514680484,1.68084041136711e-05,0.00424832413973037,0.00356515097779445,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YEL031W/YPR156C/YDL185W/YBR127C/YLR447C/YPR058W",12,1,80,9,"BP_cation transmembrane transport"
"BP","GO:0043085","positive regulation of catalytic activity",0.12,0.0424870466321244,0.000995864376546537,0.0426243574883453,0.0357699329851698,"YCR093W/YOR260W/YGL195W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YJR045C/YDR002W",12,1,80,9,"BP_positive regulation of catalytic activity"
"BP","GO:0044093","positive regulation of molecular function",0.12,0.0443868739205527,0.00145512897399296,0.0426243574883453,0.0357699329851698,"YCR093W/YOR260W/YGL195W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YJR045C/YDR002W",12,1,80,9,"BP_positive regulation of molecular function"
"BP","GO:0009117","nucleotide metabolic process",0.12,0.0450777202072539,0.00166061879280405,0.0426243574883453,0.0357699329851698,"YLR153C/YGL234W/YJR121W/YBR039W/YDL022W/YML120C/YCR012W/YKL181W/YOL061W/YJL026W/YDL185W/YBR127C",12,1,80,9,"BP_nucleotide metabolic process"
"BP","GO:0006753","nucleoside phosphate metabolic process",0.12,0.0457685664939551,0.00188955456188794,0.0426243574883453,0.0357699329851698,"YLR153C/YGL234W/YJR121W/YBR039W/YDL022W/YML120C/YCR012W/YKL181W/YOL061W/YJL026W/YDL185W/YBR127C",12,1,80,9,"BP_nucleoside phosphate metabolic process"
"BP","GO:1901137","carbohydrate derivative biosynthetic process",0.12,0.0469775474956822,0.0023526411202187,0.0448517824455306,0.0376391656526604,"YLR153C/YGL234W/YJR121W/YBR039W/YDR099W/YJL186W/YCR012W/YKL181W/YOL061W/YDL055C/YDL103C/YJL026W",12,1,80,9,"BP_carbohydrate derivative biosynthetic process"
"BP","GO:0051345","positive regulation of hydrolase activity",0.11,0.0262521588946459,5.39070756157723e-05,0.00810705517369659,0.00680335933156276,"YCR093W/YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YJR045C/YDR002W",11,1,80,9,"BP_positive regulation of hydrolase activity"
"MF","GO:0042623","ATPase activity, coupled",0.11,0.0392937510818764,0.00175151334082503,0.0119832423176398,0.00816527319576019,"YJR121W/YBR039W/YGL201C/YLR188W/YPL058C/YOR117W/YDR190C/YEL031W/YDL185W/YBR127C/YLR447C",11,1,80,9,"MF_ATPase activity, coupled"
"BP","GO:0051336","regulation of hydrolase activity",0.11,0.0307426597582038,0.000223082269468252,0.0225536174432403,0.0189267693885696,"YCR093W/YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YJR045C/YDR002W",11,1,80,9,"BP_regulation of hydrolase activity"
"BP","GO:0016053","organic acid biosynthetic process",0.11,0.0395509499136442,0.00184561802272514,0.0426243574883453,0.0357699329851698,"YGL148W/YJR109C/YKL182W/YOR136W/YER086W/YMR108W/YGL055W/YCR012W/YER023W/YOR184W/YGL026C",11,1,80,9,"BP_organic acid biosynthetic process"
"BP","GO:0046394","carboxylic acid biosynthetic process",0.11,0.0395509499136442,0.00184561802272514,0.0426243574883453,0.0357699329851698,"YGL148W/YJR109C/YKL182W/YOR136W/YER086W/YMR108W/YGL055W/YCR012W/YER023W/YOR184W/YGL026C",11,1,80,9,"BP_carboxylic acid biosynthetic process"
"MF","GO:0048037","cofactor binding",0.1,0.0373896486065432,0.00395431931163403,0.0210897029953815,0.0143703333380184,"YGL148W/YGR175C/YMR015C/YDL022W/YOR136W/YER086W/YMR108W/YMR296C/YDR062W/YGL055W",10,1,80,9,"MF_cofactor binding"
"BP","GO:0006913","nucleocytoplasmic transport",0.1,0.0298791018998273,0.000740202204033131,0.0393865488567103,0.0330527964792634,"YHR005C/YLR347C/YDR335W/YJR072C/YKR082W/YML103C/YJL039C/YMR235C/YDR457W/YDR002W",10,1,80,9,"BP_nucleocytoplasmic transport"
"BP","GO:0051169","nuclear transport",0.1,0.0298791018998273,0.000740202204033131,0.0393865488567103,0.0330527964792634,"YHR005C/YLR347C/YDR335W/YJR072C/YKR082W/YML103C/YJL039C/YMR235C/YDR457W/YDR002W",10,1,80,9,"BP_nuclear transport"
"BP","GO:0019693","ribose phosphate metabolic process",0.1,0.0333333333333333,0.00170841189476311,0.0426243574883453,0.0357699329851698,"YLR153C/YGL234W/YJR121W/YBR039W/YML120C/YCR012W/YKL181W/YOL061W/YDL185W/YBR127C",10,1,80,9,"BP_ribose phosphate metabolic process"
"BP","GO:0048193","Golgi vesicle transport",0.1,0.0343696027633851,0.0021454670470752,0.0442666772365924,0.0371481512339981,"YGL206C/YDR141C/YEL022W/YDL100C/YHR108W/YPL249C/YNL297C/YBL050W/YBR080C/YPR181C",10,1,80,9,"BP_Golgi vesicle transport"
"BP","GO:0051640","organelle localization",0.1,0.0348877374784111,0.00239564416623012,0.0448517824455306,0.0376391656526604,"YJR065C/YHR005C/YKR082W/YGL055W/YMR235C/YBR080C/YPR181C/YML085C/YFL037W/YEL013W",10,1,80,9,"BP_organelle localization"
"MF","GO:0015399","primary active transmembrane transporter activity",0.09,0.0131556171023022,5.29619065137324e-06,0.000380122713996105,0.000259012187638324,"YJR121W/YBR039W/YLR188W/YPL058C/YLR378C/YEL031W/YDL185W/YBR127C/YLR447C",9,1,80,9,"MF_primary active transmembrane transporter activity"
"MF","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity",0.09,0.0131556171023022,5.29619065137324e-06,0.000380122713996105,0.000259012187638324,"YJR121W/YBR039W/YLR188W/YPL058C/YLR378C/YEL031W/YDL185W/YBR127C/YLR447C",9,1,80,9,"MF_P-P-bond-hydrolysis-driven transmembrane transporter activity"
"BP","GO:0098660","inorganic ion transmembrane transport",0.09,0.024006908462867,0.000609423665261755,0.0388271775366569,0.0325833776818632,"YJR121W/YBR039W/YLR220W/YER145C/YNR013C/YEL031W/YDL185W/YBR127C/YLR447C",9,1,80,9,"BP_inorganic ion transmembrane transport"
"BP","GO:0009161","ribonucleoside monophosphate metabolic process",0.09,0.0255613126079447,0.000958585155136571,0.0426243574883453,0.0357699329851698,"YGL234W/YJR121W/YBR039W/YML120C/YCR012W/YKL181W/YOL061W/YDL185W/YBR127C",9,1,80,9,"BP_ribonucleoside monophosphate metabolic process"
"BP","GO:0009123","nucleoside monophosphate metabolic process",0.09,0.0260794473229706,0.00110588825445045,0.0426243574883453,0.0357699329851698,"YGL234W/YJR121W/YBR039W/YML120C/YCR012W/YKL181W/YOL061W/YDL185W/YBR127C",9,1,80,9,"BP_nucleoside monophosphate metabolic process"
"MF","GO:0042626","ATPase activity, coupled to transmembrane movement of substances",0.08,0.0117708153020599,1.90918771217098e-05,0.000388780043205728,0.000264911213650519,"YJR121W/YBR039W/YLR188W/YPL058C/YEL031W/YDL185W/YBR127C/YLR447C",8,1,80,9,"MF_ATPase activity, coupled to transmembrane movement of substances"
"MF","GO:0043492","ATPase activity, coupled to movement of substances",0.08,0.0126363164272114,3.23319186456018e-05,0.000517310698329629,0.000352490842376862,"YJR121W/YBR039W/YLR188W/YPL058C/YEL031W/YDL185W/YBR127C/YLR447C",8,1,80,9,"MF_ATPase activity, coupled to movement of substances"
"MF","GO:0032549","ribonucleoside binding",0.08,0.0185217240782413,0.000483413472505991,0.00433138471365368,0.00295136646372079,"YHR005C/YJR072C/YBR025C/YDL055C/YOR151C/YOR165W/YML085C/YFL037W",8,1,80,9,"MF_ribonucleoside binding"
"MF","GO:0001882","nucleoside binding",0.08,0.0186948243032716,0.000514724100140645,0.0044345460935194,0.00302165969718193,"YHR005C/YJR072C/YBR025C/YDL055C/YOR151C/YOR165W/YML085C/YFL037W",8,1,80,9,"MF_nucleoside binding"
"MF","GO:0050662","coenzyme binding",0.08,0.0240609312792107,0.00265200300370008,0.015232017252021,0.0103789591237925,"YGL148W/YGR175C/YDL022W/YOR136W/YER086W/YMR108W/YMR296C/YDR062W",8,1,80,9,"MF_coenzyme binding"
"MF","GO:0022890","inorganic cation transmembrane transporter activity",0.08,0.0252726328544227,0.00359417392607551,0.0196364624253882,0.0133801083255699,"YJR121W/YBR039W/YLR220W/YER145C/YEL031W/YDL185W/YBR127C/YLR447C",8,1,80,9,"MF_inorganic cation transmembrane transporter activity"
"BP","GO:0051049","regulation of transport",0.08,0.0177892918825561,0.000367706113365968,0.0337955346011813,0.0283608734328201,"YLR342W/YHR005C/YPL249C/YDR335W/YJL039C/YNR013C/YPR181C/YKL126W",8,1,80,9,"BP_regulation of transport"
"BP","GO:0043547","positive regulation of GTPase activity",0.08,0.0181347150259067,0.000419149163829742,0.0353133170526557,0.029634581232173,"YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YDR002W",8,1,80,9,"BP_positive regulation of GTPase activity"
"BP","GO:0006457","protein folding",0.08,0.0188255613126079,0.000539645048363433,0.0388271775366569,0.0325833776818632,"YIL142W/YJR064W/YDR188W/YDL100C/YJR045C/YPL106C/YHR064C/YDR212W",8,1,80,9,"BP_protein folding"
"BP","GO:0043087","regulation of GTPase activity",0.08,0.0188255613126079,0.000539645048363433,0.0388271775366569,0.0325833776818632,"YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YDR002W",8,1,80,9,"BP_regulation of GTPase activity"
"BP","GO:0098662","inorganic cation transmembrane transport",0.08,0.0207253886010363,0.00102138492316361,0.0426243574883453,0.0357699329851698,"YJR121W/YBR039W/YLR220W/YER145C/YEL031W/YDL185W/YBR127C/YLR447C",8,1,80,9,"BP_inorganic cation transmembrane transport"
"BP","GO:0017038","protein import",0.08,0.0214162348877375,0.00126455555642383,0.0426243574883453,0.0357699329851698,"YDL022W/YLR347C/YKR082W/YML103C/YMR235C/YLR378C/YJR045C/YDR002W",8,1,80,9,"BP_protein import"
"BP","GO:0008652","cellular amino acid biosynthetic process",0.08,0.0229706390328152,0.0019815477764117,0.0426243574883453,0.0357699329851698,"YGL148W/YJR109C/YOR136W/YER086W/YMR108W/YER023W/YOR184W/YGL026C",8,1,80,9,"BP_cellular amino acid biosynthetic process"
"MF","GO:0051082","unfolded protein binding",0.07,0.0145404189025446,0.000574316575830627,0.0047647004809652,0.00324662391795092,"YIL142W/YJR064W/YDR188W/YDL100C/YJR045C/YHR064C/YDR212W",7,1,80,9,"MF_unfolded protein binding"
"MF","GO:0060589","nucleoside-triphosphatase regulator activity",0.07,0.0157521204777566,0.000929944694034636,0.00718302108495719,0.00489444575807703,"YCR093W/YPL249C/YMR235C/YBL050W/YPR181C/YPL106C/YDR002W",7,1,80,9,"MF_nucleoside-triphosphatase regulator activity"
"MF","GO:0051020","GTPase binding",0.07,0.0169638220529687,0.00144038404120899,0.0104079362977682,0.00709187388710707,"YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YDR002W",7,1,80,9,"MF_GTPase binding"
"MF","GO:0001883","purine nucleoside binding",0.07,0.0180024234031504,0.00203287146459961,0.0119832423176398,0.00816527319576019,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,80,9,"MF_purine nucleoside binding"
"MF","GO:0005525","GTP binding",0.07,0.0180024234031504,0.00203287146459961,0.0119832423176398,0.00816527319576019,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,80,9,"MF_GTP binding"
"MF","GO:0019001","guanyl nucleotide binding",0.07,0.0180024234031504,0.00203287146459961,0.0119832423176398,0.00816527319576019,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,80,9,"MF_guanyl nucleotide binding"
"MF","GO:0032550","purine ribonucleoside binding",0.07,0.0180024234031504,0.00203287146459961,0.0119832423176398,0.00816527319576019,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,80,9,"MF_purine ribonucleoside binding"
"MF","GO:0032561","guanyl ribonucleotide binding",0.07,0.0180024234031504,0.00203287146459961,0.0119832423176398,0.00816527319576019,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,80,9,"MF_guanyl ribonucleotide binding"
"BP","GO:0098656","anion transmembrane transport",0.07,0.0172711571675302,0.00159984324596109,0.0426243574883453,0.0357699329851698,"YER145C/YDR508C/YGR191W/YNR013C/YBR069C/YMR241W/YPR058W",7,1,80,9,"BP_anion transmembrane transport"
"BP","GO:0048284","organelle fusion",0.07,0.0184801381692573,0.00236248390647126,0.0448517824455306,0.0376391656526604,"YHR005C/YPL249C/YBL050W/YBR080C/YOR165W/YEL013W/YJL012C",7,1,80,9,"BP_organelle fusion"
"MF","GO:0019829","cation-transporting ATPase activity",0.06,0.00744330967630258,8.40096601304417e-05,0.00110695081583641,0.00075426629838477,"YJR121W/YBR039W/YEL031W/YDL185W/YBR127C/YLR447C",6,1,80,9,"MF_cation-transporting ATPase activity"
"MF","GO:0022853","active ion transmembrane transporter activity",0.06,0.00778951012636316,0.000109146229921846,0.00116422645249969,0.000793293400434471,"YJR121W/YBR039W/YEL031W/YDL185W/YBR127C/YLR447C",6,1,80,9,"MF_active ion transmembrane transporter activity"
"MF","GO:0042625","ATPase coupled ion transmembrane transporter activity",0.06,0.00778951012636316,0.000109146229921846,0.00116422645249969,0.000793293400434471,"YJR121W/YBR039W/YEL031W/YDL185W/YBR127C/YLR447C",6,1,80,9,"MF_ATPase coupled ion transmembrane transporter activity"
"MF","GO:0005342","organic acid transmembrane transporter activity",0.06,0.0143673186775143,0.0029804054962241,0.016690270778855,0.0113725999198025,"YDR508C/YGR191W/YPL058C/YBR069C/YMR241W/YPR058W",6,1,80,9,"MF_organic acid transmembrane transporter activity"
